date,team,pts,fg,fga,fg_pct,fg3,fg3a,fg3_pct,fg2,fg2a,fg2_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,ortg,drtg,pace,ftr,3ptar,ts,trb_pct,ast_pct,stl_pct,blk_pct,efg_pct,tov_pct,orb_pct,ft_rate,ast_tov,ast_ratio,elo
2018-01-17,New Orleans Pelicans,112.68,41.97,85.3,0.49,10.51,28.61,0.37,31.46,56.7,0.55,18.21,23.64,0.77,8.35,34.25,42.6,26.09,7.62,5.65,15.46,18.52,111.7,110.83,99.04,0.28,0.34,0.59,50.81,62.05,7.43,9.48,0.55,13.89,20.2,0.22,1.81,0.31,1527.96
2018-01-20,New Orleans Pelicans,111.36,41.48,84.88,0.49,10.52,28.53,0.37,30.96,56.35,0.55,17.88,23.33,0.77,8.34,34.2,42.54,26.13,7.41,5.69,15.37,18.63,111.08,110.62,98.47,0.28,0.34,0.59,50.77,63.03,7.26,9.7,0.55,13.89,20.25,0.21,1.81,0.31,1519.48
2018-01-22,New Orleans Pelicans,111.55,41.41,84.43,0.49,10.3,28.41,0.36,31.11,56.02,0.56,18.42,23.9,0.77,8.17,34.23,42.4,25.95,7.37,5.6,15.06,18.33,111.78,110.7,98.14,0.29,0.34,0.59,50.86,62.68,7.26,9.7,0.55,13.66,19.88,0.22,1.84,0.31,1530.0
2018-01-24,New Orleans Pelicans,113.04,41.82,86.32,0.49,10.65,29.37,0.36,31.17,56.95,0.55,18.74,24.17,0.77,8.61,34.77,43.38,26.35,7.8,5.47,14.9,18.98,111.67,110.21,98.32,0.28,0.34,0.59,50.65,62.97,7.52,9.45,0.55,13.36,20.14,0.22,1.88,0.32,1542.11
2018-01-26,New Orleans Pelicans,112.33,41.64,86.34,0.48,10.51,29.14,0.36,31.14,57.2,0.55,18.53,23.86,0.78,8.59,34.7,43.3,26.31,7.71,5.75,15.04,18.97,110.95,109.16,98.51,0.28,0.34,0.58,50.84,63.17,7.45,9.82,0.55,13.48,20.0,0.22,1.85,0.32,1558.99
2018-01-28,New Orleans Pelicans,112.41,41.77,86.04,0.49,10.5,28.98,0.36,31.27,57.06,0.55,18.37,23.66,0.78,8.47,34.68,43.14,27.01,7.79,5.74,15.15,19.46,111.04,109.3,98.65,0.28,0.34,0.59,50.52,64.56,7.54,10.02,0.55,13.61,19.81,0.22,1.88,0.32,1571.18
2018-01-30,New Orleans Pelicans,111.78,41.49,85.9,0.48,10.34,29.25,0.35,31.15,56.65,0.55,18.45,23.85,0.77,8.34,35.0,43.34,26.68,7.83,5.78,15.08,19.42,110.39,109.22,98.82,0.28,0.34,0.58,50.64,64.18,7.58,9.97,0.55,13.56,19.46,0.22,1.86,0.32,1542.68
2018-02-02,New Orleans Pelicans,111.09,41.28,85.3,0.49,10.24,28.94,0.35,31.04,56.35,0.55,18.29,23.67,0.77,7.89,34.89,42.77,26.62,7.82,5.93,15.1,19.32,109.81,109.52,98.86,0.28,0.34,0.58,51.17,64.38,7.58,10.07,0.55,13.67,18.45,0.22,1.85,0.32,1526.88
2018-02-03,New Orleans Pelicans,111.33,41.6,85.55,0.49,10.43,28.62,0.37,31.17,56.93,0.55,17.7,23.03,0.77,7.7,35.03,42.73,26.93,7.97,5.71,15.14,19.42,109.93,108.67,99.21,0.27,0.33,0.58,51.41,64.64,7.73,9.7,0.55,13.7,18.05,0.21,1.86,0.32,1539.76
2018-02-05,New Orleans Pelicans,110.83,41.58,86.62,0.48,10.22,28.96,0.36,31.35,57.66,0.55,17.46,22.53,0.77,8.41,34.97,43.38,26.63,8.0,5.83,15.01,18.84,109.41,109.01,99.35,0.26,0.33,0.58,51.2,63.96,7.76,9.73,0.54,13.51,19.0,0.2,1.85,0.32,1523.78
2018-02-09,New Orleans Pelicans,110.58,41.84,87.04,0.48,9.99,28.45,0.35,31.86,58.59,0.55,16.9,22.03,0.76,8.28,34.24,42.52,26.39,8.15,5.88,14.91,18.58,109.1,110.16,99.51,0.26,0.33,0.57,51.82,63.1,7.9,9.74,0.54,13.4,18.73,0.2,1.84,0.32,1512.26
2018-02-10,New Orleans Pelicans,108.65,41.21,87.62,0.47,9.82,28.65,0.35,31.4,58.97,0.54,16.4,21.74,0.74,8.25,34.52,42.77,25.67,8.17,5.87,14.64,18.18,107.03,109.23,99.8,0.25,0.33,0.56,52.12,62.17,7.92,9.75,0.53,13.14,18.31,0.19,1.82,0.31,1503.81
2018-02-12,New Orleans Pelicans,110.57,41.9,88.77,0.47,9.7,28.28,0.35,32.2,60.49,0.54,17.07,22.99,0.74,8.64,35.21,43.85,25.48,8.29,6.12,14.6,18.21,107.62,109.05,99.79,0.26,0.32,0.56,51.98,60.99,7.95,10.28,0.53,12.95,18.78,0.2,1.8,0.31,1519.29
2018-02-14,New Orleans Pelicans,111.11,42.12,89.58,0.47,10.04,28.75,0.35,32.08,60.83,0.53,16.84,22.35,0.75,8.7,35.76,44.47,25.91,8.15,6.24,14.41,18.69,107.9,108.18,100.18,0.25,0.32,0.56,51.88,61.67,7.8,10.48,0.53,12.74,18.8,0.19,1.86,0.31,1546.94
2018-02-23,New Orleans Pelicans,112.95,42.82,90.21,0.48,10.29,28.95,0.36,32.52,61.26,0.53,17.02,22.26,0.77,8.89,35.76,44.64,26.55,8.45,6.34,14.24,18.71,109.29,108.35,100.66,0.25,0.32,0.57,51.4,62.06,8.06,10.56,0.53,12.56,19.35,0.19,1.94,0.32,1563.85
2018-02-25,New Orleans Pelicans,113.7,43.19,91.55,0.47,10.08,29.13,0.35,33.11,62.42,0.53,17.24,22.43,0.77,9.18,36.29,45.47,26.57,8.52,6.74,14.29,18.65,108.87,108.13,101.17,0.25,0.32,0.56,51.38,61.62,8.06,10.72,0.53,12.44,19.53,0.19,1.93,0.31,1568.22
2018-02-26,New Orleans Pelicans,114.12,43.63,92.55,0.47,9.99,29.14,0.34,33.64,63.41,0.53,16.88,21.93,0.77,9.33,36.45,45.78,26.11,8.49,6.72,14.51,19.04,108.65,108.02,101.24,0.24,0.32,0.56,51.1,60.15,7.99,10.59,0.53,12.52,19.86,0.19,1.87,0.31,1579.55
2018-02-28,New Orleans Pelicans,114.73,43.59,92.49,0.47,9.87,29.04,0.34,33.72,63.46,0.53,17.69,23.02,0.77,9.36,36.59,45.95,26.33,8.39,6.81,14.55,19.24,108.91,107.68,101.75,0.25,0.32,0.56,51.12,60.72,7.89,10.58,0.53,12.5,19.95,0.19,1.87,0.31,1582.23
2018-03-04,New Orleans Pelicans,115.24,44.05,92.99,0.48,9.85,28.87,0.34,34.21,64.12,0.54,17.28,22.45,0.77,9.6,36.13,45.72,26.33,8.36,6.58,14.44,19.09,109.64,108.16,101.72,0.25,0.31,0.56,51.18,60.12,7.88,10.19,0.53,12.4,20.49,0.19,1.88,0.31,1593.27
2018-03-06,New Orleans Pelicans,115.99,44.4,92.95,0.48,9.93,28.66,0.35,34.46,64.29,0.54,17.27,22.48,0.77,9.39,36.45,45.84,26.4,8.41,6.46,14.22,19.23,110.45,108.09,101.83,0.25,0.31,0.57,51.02,59.84,7.94,9.99,0.53,12.22,20.17,0.19,1.91,0.31,1607.89
2018-03-07,New Orleans Pelicans,116.49,44.62,93.77,0.48,10.17,28.75,0.36,34.44,65.02,0.53,17.09,22.14,0.77,9.39,36.88,46.27,27.3,8.63,6.83,13.8,19.28,110.49,107.76,102.42,0.24,0.31,0.56,51.09,61.49,8.11,10.47,0.53,11.83,19.94,0.19,2.11,0.32,1629.68
2018-03-09,New Orleans Pelicans,116.35,44.74,93.18,0.48,10.27,28.65,0.36,34.47,64.53,0.54,16.6,21.3,0.79,9.11,36.8,45.92,27.16,8.48,6.82,13.91,19.47,111.12,107.68,101.92,0.23,0.31,0.57,51.01,61.01,8.01,10.45,0.54,12.03,19.67,0.18,2.08,0.32,1634.62
2018-03-11,New Orleans Pelicans,115.22,44.41,92.63,0.48,9.97,28.0,0.36,34.44,64.62,0.54,16.43,20.95,0.79,8.65,36.82,45.47,26.96,8.16,7.03,14.01,19.29,109.99,107.93,102.08,0.23,0.3,0.57,51.31,61.0,7.71,10.72,0.54,12.19,18.7,0.18,2.05,0.31,1620.48
2018-03-13,New Orleans Pelicans,114.1,44.17,92.79,0.48,9.74,27.66,0.35,34.43,65.13,0.53,16.01,20.41,0.8,8.74,36.27,45.02,27.04,8.11,7.49,13.9,19.7,109.13,108.38,101.98,0.22,0.3,0.56,51.86,61.51,7.68,11.46,0.53,12.1,18.76,0.17,2.06,0.32,1608.03
2018-03-15,New Orleans Pelicans,114.32,44.68,93.52,0.48,9.7,27.25,0.36,34.97,66.27,0.53,15.26,19.45,0.79,9.06,36.29,45.35,27.52,8.14,7.46,13.71,19.49,109.4,108.48,102.16,0.21,0.29,0.56,51.6,61.87,7.72,11.39,0.53,11.93,19.25,0.17,2.12,0.32,1614.18
2018-03-17,New Orleans Pelicans,112.89,44.09,93.22,0.47,9.49,26.53,0.36,34.6,66.69,0.52,15.21,19.17,0.8,9.21,36.54,45.75,26.88,8.04,7.44,13.85,19.45,108.42,107.92,101.97,0.21,0.29,0.56,51.49,61.09,7.66,11.26,0.53,12.08,19.54,0.17,2.05,0.31,1603.45
2018-03-18,New Orleans Pelicans,112.35,44.0,92.71,0.48,9.39,26.38,0.36,34.6,66.33,0.53,14.96,18.72,0.81,9.0,36.41,45.41,26.3,7.81,7.49,13.72,19.42,108.53,108.47,101.48,0.2,0.29,0.56,51.64,59.78,7.47,11.52,0.53,12.05,19.22,0.16,2.02,0.31,1593.45
2018-03-20,New Orleans Pelicans,112.1,43.86,92.2,0.48,9.21,25.84,0.36,34.66,66.36,0.53,15.17,18.99,0.81,8.77,36.6,45.38,26.79,7.92,7.35,13.71,19.05,108.48,107.23,101.39,0.21,0.28,0.56,51.53,61.17,7.59,11.3,0.53,12.08,18.82,0.17,2.05,0.31,1619.88
2018-03-21,New Orleans Pelicans,112.08,44.11,91.91,0.48,9.18,25.59,0.36,34.92,66.32,0.53,14.68,18.65,0.8,8.72,36.59,45.31,27.14,7.66,7.05,13.41,18.42,109.37,107.54,100.94,0.21,0.28,0.56,51.23,61.59,7.4,10.87,0.53,11.87,19.0,0.16,2.15,0.32,1626.22
2018-03-22,New Orleans Pelicans,111.17,43.51,91.14,0.48,9.11,25.43,0.36,34.4,65.71,0.53,15.04,19.01,0.8,8.81,36.85,45.66,26.35,7.45,7.28,13.82,18.46,108.73,106.8,100.76,0.21,0.28,0.56,51.06,60.37,7.21,11.12,0.53,12.26,19.3,0.17,2.07,0.31,1636.6
2018-03-24,New Orleans Pelicans,112.26,44.08,91.54,0.48,8.89,25.33,0.35,35.19,66.2,0.53,15.22,19.18,0.8,8.79,36.68,45.47,26.35,7.82,7.09,13.54,18.41,109.5,107.53,101.09,0.21,0.28,0.56,50.99,59.68,7.54,10.93,0.53,11.99,19.35,0.17,2.11,0.31,1643.28
2018-03-27,New Orleans Pelicans,110.99,43.76,91.95,0.48,8.7,24.95,0.35,35.05,67.0,0.53,14.77,18.64,0.8,9.03,36.47,45.49,25.91,7.95,7.04,13.68,18.1,107.96,107.42,101.5,0.21,0.27,0.55,51.0,59.02,7.65,11.09,0.52,12.08,19.55,0.16,2.06,0.31,1633.6
2018-03-30,New Orleans Pelicans,110.59,43.78,92.3,0.47,8.4,24.9,0.34,35.38,67.4,0.53,14.63,18.29,0.81,9.25,36.93,46.17,26.05,7.64,7.23,13.81,18.16,107.65,107.26,101.49,0.2,0.27,0.55,50.63,59.32,7.35,11.26,0.52,12.15,20.2,0.16,2.04,0.31,1621.84
2018-04-01,New Orleans Pelicans,110.03,43.72,92.15,0.47,8.52,24.99,0.34,35.2,67.16,0.53,14.06,17.54,0.81,9.15,36.75,45.9,25.94,7.38,6.95,13.6,18.2,107.62,107.75,101.04,0.19,0.27,0.55,50.69,59.16,7.12,10.81,0.52,12.02,20.04,0.15,2.06,0.31,1605.24
2018-04-04,New Orleans Pelicans,109.71,43.38,91.49,0.47,8.7,25.37,0.34,34.69,66.12,0.53,14.25,17.91,0.8,8.92,36.81,45.73,26.11,7.73,6.69,14.09,18.4,107.01,107.31,101.4,0.2,0.28,0.55,50.91,60.15,7.44,10.42,0.52,12.45,19.63,0.16,2.01,0.31,1592.14
2018-04-06,New Orleans Pelicans,110.64,43.47,91.15,0.48,9.19,26.11,0.35,34.28,65.04,0.53,14.52,18.05,0.81,9.09,36.99,46.08,26.53,8.12,6.73,14.34,18.49,107.9,106.09,101.46,0.2,0.29,0.56,50.31,60.96,7.83,10.52,0.53,12.67,20.36,0.16,2.0,0.31,1597.63
2018-04-07,New Orleans Pelicans,111.77,43.71,91.67,0.48,9.65,26.83,0.35,34.06,64.84,0.53,14.7,18.21,0.82,9.37,37.32,46.69,26.81,8.18,6.76,14.4,18.8,108.75,105.62,101.74,0.2,0.29,0.56,50.0,61.28,7.87,10.6,0.53,12.65,20.84,0.16,2.01,0.31,1601.38
2018-04-09,New Orleans Pelicans,112.45,43.98,91.23,0.48,9.74,26.86,0.36,34.24,64.36,0.53,14.74,18.22,0.82,8.96,36.75,45.72,27.66,8.6,6.69,13.96,18.63,109.76,106.5,101.71,0.2,0.3,0.57,50.35,62.67,8.32,10.51,0.54,12.33,20.11,0.16,2.2,0.32,1624.78
2018-04-11,New Orleans Pelicans,112.44,44.0,91.4,0.48,9.77,26.97,0.36,34.23,64.43,0.53,14.67,18.36,0.81,8.96,36.97,45.92,28.04,8.92,6.91,13.59,18.52,109.73,105.97,101.78,0.2,0.3,0.57,50.65,63.52,8.63,10.62,0.54,12.01,19.91,0.16,2.33,0.33,1648.93
2018-10-17,New Orleans Pelicans,112.77,44.43,91.11,0.49,9.4,26.37,0.35,35.03,64.74,0.54,14.51,18.36,0.8,9.06,37.18,46.24,28.08,8.99,6.79,13.96,18.61,110.07,105.23,101.81,0.2,0.29,0.57,50.21,63.08,8.71,10.42,0.54,12.33,20.46,0.16,2.28,0.32,1616.31
2018-10-19,New Orleans Pelicans,113.84,44.89,91.38,0.49,9.45,26.21,0.35,35.44,65.17,0.54,14.61,18.52,0.8,9.33,37.3,46.63,28.6,8.92,6.47,13.82,19.04,111.21,105.45,101.87,0.2,0.29,0.57,49.58,63.54,8.64,10.14,0.54,12.19,21.23,0.16,2.33,0.33,1658.95
2018-10-23,New Orleans Pelicans,116.02,45.54,91.43,0.5,9.87,26.46,0.36,35.68,64.97,0.55,15.07,19.51,0.79,9.48,37.45,46.94,29.09,8.72,6.31,13.92,19.37,112.72,106.14,102.48,0.21,0.29,0.58,49.18,63.69,8.44,9.85,0.55,12.21,21.67,0.17,2.33,0.33,1661.74
2018-10-26,New Orleans Pelicans,115.86,45.2,91.53,0.49,9.62,26.26,0.36,35.57,65.27,0.55,15.85,20.6,0.78,9.65,37.36,47.0,28.6,8.95,6.41,13.52,19.64,112.58,106.04,102.5,0.23,0.29,0.58,49.17,63.03,8.66,9.98,0.55,11.85,21.83,0.17,2.36,0.33,1669.78
2018-10-27,New Orleans Pelicans,115.82,45.05,91.86,0.49,9.58,26.03,0.36,35.47,65.83,0.54,16.14,20.98,0.78,9.96,37.01,46.97,28.25,9.1,6.75,13.37,19.68,112.47,106.25,102.6,0.23,0.28,0.57,49.47,62.44,8.8,10.65,0.54,11.69,22.18,0.18,2.35,0.32,1672.95
2018-10-29,New Orleans Pelicans,115.33,44.66,92.06,0.49,9.51,26.54,0.35,35.15,65.52,0.54,16.5,21.46,0.78,10.06,36.44,46.5,27.85,8.75,6.68,13.56,20.47,111.64,107.25,102.98,0.23,0.29,0.57,49.65,62.05,8.45,10.6,0.54,11.79,22.29,0.18,2.28,0.32,1658.92
2018-10-31,New Orleans Pelicans,114.92,44.52,91.25,0.49,9.56,26.31,0.36,34.96,64.94,0.54,16.32,21.36,0.78,9.86,36.41,46.27,27.72,8.67,6.51,14.19,20.76,111.27,107.51,102.98,0.23,0.29,0.57,49.52,61.99,8.38,10.4,0.54,12.36,22.05,0.18,2.19,0.32,1641.33
2018-11-01,New Orleans Pelicans,115.27,44.45,91.38,0.49,9.69,26.86,0.36,34.76,64.52,0.54,16.68,21.83,0.77,10.05,36.01,46.06,27.49,8.65,6.21,14.28,21.07,111.37,108.61,103.21,0.24,0.29,0.57,49.71,61.57,8.35,9.95,0.54,12.39,22.37,0.18,2.15,0.32,1620.38
2018-11-03,New Orleans Pelicans,115.68,44.22,91.65,0.48,9.61,27.05,0.35,34.61,64.59,0.54,17.62,22.84,0.78,10.4,35.62,46.02,27.25,8.61,5.96,14.19,21.27,111.68,109.67,103.31,0.25,0.3,0.57,49.73,61.32,8.3,9.63,0.54,12.24,22.86,0.19,2.13,0.32,1611.76
2018-11-05,New Orleans Pelicans,114.47,43.71,90.66,0.48,9.41,26.71,0.35,34.31,63.95,0.54,17.63,23.39,0.76,10.11,36.14,46.25,26.89,8.26,6.0,14.32,21.19,110.7,109.5,103.13,0.26,0.29,0.57,49.45,61.23,7.97,9.58,0.53,12.44,22.34,0.2,2.08,0.31,1602.28
2018-11-07,New Orleans Pelicans,114.49,43.44,90.06,0.48,9.38,26.9,0.35,34.06,63.16,0.54,18.23,23.97,0.77,10.13,36.01,46.13,26.83,8.22,5.92,14.78,21.55,110.59,109.84,103.28,0.27,0.3,0.57,49.35,61.51,7.93,9.44,0.53,12.82,22.5,0.2,2.02,0.31,1592.8
2018-11-10,New Orleans Pelicans,114.23,43.43,90.31,0.48,9.53,27.22,0.35,33.91,63.09,0.54,17.84,23.57,0.76,10.16,36.48,46.64,27.28,8.03,6.18,14.77,21.33,110.22,108.85,103.42,0.26,0.3,0.57,49.09,62.61,7.74,9.83,0.53,12.81,22.44,0.2,2.04,0.32,1597.78
2018-11-12,New Orleans Pelicans,114.69,43.37,90.11,0.48,9.64,27.1,0.35,33.73,63.0,0.54,18.31,24.04,0.76,10.59,36.62,47.2,27.44,8.01,6.21,15.01,21.12,110.91,108.17,103.24,0.27,0.3,0.57,48.49,63.11,7.74,10.04,0.54,12.98,23.49,0.2,2.02,0.32,1600.09
2018-11-14,New Orleans Pelicans,115.52,44.11,90.79,0.49,9.71,27.2,0.35,34.4,63.59,0.54,17.6,23.29,0.75,10.87,36.81,47.69,27.55,7.62,6.07,14.9,21.13,111.79,108.36,103.19,0.26,0.3,0.57,48.19,62.41,7.36,9.9,0.54,12.86,24.16,0.2,2.03,0.32,1613.96
2018-11-16,New Orleans Pelicans,114.5,43.79,91.0,0.48,9.66,27.28,0.35,34.14,63.71,0.54,17.26,23.03,0.75,10.83,36.76,47.59,27.32,7.62,6.11,15.17,21.24,110.6,107.92,103.38,0.26,0.3,0.57,48.37,62.34,7.35,9.99,0.53,13.05,24.01,0.19,1.97,0.32,1591.35
2018-11-17,New Orleans Pelicans,115.68,44.19,91.67,0.48,9.7,27.78,0.35,34.49,63.89,0.54,17.6,23.6,0.74,10.85,37.13,47.98,27.45,7.5,5.98,15.1,21.51,111.13,108.34,103.95,0.26,0.3,0.57,48.13,62.16,7.22,9.78,0.54,12.89,24.12,0.19,1.98,0.32,1594.37
2018-11-19,New Orleans Pelicans,116.15,43.96,91.32,0.48,9.76,27.64,0.35,34.19,63.68,0.54,18.47,24.3,0.75,10.83,37.09,47.91,27.55,7.35,6.13,14.88,21.31,111.84,108.57,103.75,0.27,0.3,0.57,48.14,62.72,7.08,10.09,0.54,12.73,24.12,0.2,2.01,0.32,1612.9
2018-11-21,New Orleans Pelicans,118.02,45.02,91.97,0.49,9.83,27.62,0.36,35.19,64.35,0.55,18.15,23.75,0.76,11.02,36.52,47.55,28.09,7.51,6.06,14.62,21.51,113.87,109.61,103.56,0.26,0.3,0.58,48.31,62.55,7.26,9.85,0.54,12.49,24.86,0.2,2.09,0.32,1619.01
2018-11-23,New Orleans Pelicans,118.33,44.84,92.33,0.49,9.98,27.83,0.36,34.86,64.5,0.54,18.66,24.48,0.76,11.61,36.28,47.9,27.83,7.61,6.13,14.63,21.51,113.85,109.83,103.86,0.27,0.3,0.57,48.21,62.18,7.33,9.92,0.54,12.43,25.55,0.2,2.07,0.32,1610.05
2018-11-24,New Orleans Pelicans,117.91,44.55,92.93,0.48,9.78,27.88,0.35,34.76,65.05,0.53,19.04,25.0,0.76,12.21,36.23,48.44,27.75,7.49,6.1,14.63,21.58,113.63,110.06,103.71,0.27,0.3,0.57,47.98,62.44,7.22,9.9,0.53,12.36,26.4,0.21,2.05,0.32,1595.15
2018-11-26,New Orleans Pelicans,117.85,44.53,92.84,0.48,9.86,28.04,0.35,34.67,64.8,0.54,18.93,24.77,0.76,11.92,36.21,48.13,27.45,7.61,5.93,14.65,21.57,113.29,110.45,103.97,0.27,0.3,0.57,48.12,61.74,7.32,9.63,0.53,12.39,25.76,0.21,2.02,0.32,1582.78
2018-11-28,New Orleans Pelicans,117.1,43.84,91.87,0.48,9.93,28.22,0.35,33.9,63.65,0.53,19.49,25.13,0.77,11.74,35.86,47.6,26.99,7.57,5.86,15.09,21.51,112.85,111.57,103.7,0.28,0.31,0.57,48.37,61.65,7.3,9.55,0.53,12.83,25.62,0.22,1.96,0.31,1545.89
2018-11-30,New Orleans Pelicans,117.6,43.98,92.0,0.48,9.93,28.61,0.35,34.05,63.39,0.54,19.7,25.4,0.77,12.07,36.53,48.59,26.78,7.72,5.79,15.41,21.42,113.21,110.87,103.81,0.28,0.31,0.57,47.66,61.01,7.43,9.48,0.53,13.02,26.52,0.22,1.91,0.31,1552.09
2018-12-02,New Orleans Pelicans,116.43,43.34,91.4,0.47,9.66,28.58,0.34,33.68,62.82,0.54,20.09,25.69,0.78,12.09,36.5,48.59,26.54,7.39,5.94,15.53,21.53,112.38,110.55,103.51,0.28,0.31,0.57,47.73,61.49,7.13,9.72,0.53,13.16,26.6,0.22,1.85,0.31,1531.58
2018-12-03,New Orleans Pelicans,116.67,43.39,91.01,0.48,9.73,28.78,0.34,33.66,62.23,0.54,20.16,25.66,0.78,11.93,36.74,48.67,26.68,7.23,5.83,15.77,21.82,112.69,110.45,103.45,0.29,0.32,0.57,47.46,61.75,6.98,9.65,0.53,13.4,26.49,0.22,1.82,0.31,1560.14
2018-12-05,New Orleans Pelicans,117.25,43.67,91.12,0.48,10.0,29.23,0.34,33.67,61.9,0.54,19.91,25.52,0.78,11.82,35.92,47.74,27.0,7.37,5.78,15.15,22.0,113.69,112.04,103.1,0.28,0.32,0.57,47.86,62.02,7.15,9.56,0.53,12.9,26.28,0.22,2.0,0.31,1545.63
2018-12-07,New Orleans Pelicans,118.08,44.06,91.11,0.48,10.46,29.25,0.36,33.6,61.85,0.54,19.5,25.23,0.77,11.35,36.21,47.56,27.48,7.66,5.82,14.99,21.52,114.25,111.3,103.3,0.28,0.32,0.58,48.05,62.48,7.41,9.84,0.54,12.78,25.33,0.22,2.05,0.32,1568.31
2018-12-09,New Orleans Pelicans,116.71,43.51,90.6,0.48,10.16,29.21,0.35,33.35,61.39,0.54,19.54,25.08,0.77,11.26,35.88,47.14,27.21,7.49,5.79,15.18,21.72,113.47,111.21,102.8,0.28,0.32,0.57,48.24,62.68,7.28,9.75,0.54,12.99,25.2,0.22,2.0,0.32,1547.06
2018-12-10,New Orleans Pelicans,116.67,43.44,89.81,0.48,10.33,29.32,0.35,33.12,60.5,0.55,19.46,24.79,0.78,11.05,36.08,47.13,27.24,7.27,5.91,15.45,21.53,113.74,111.18,102.53,0.28,0.33,0.58,48.34,62.85,7.08,9.85,0.54,13.32,24.96,0.22,1.96,0.32,1569.98
2018-12-12,New Orleans Pelicans,115.56,43.14,89.54,0.48,10.18,29.17,0.35,32.95,60.37,0.55,19.1,24.41,0.78,10.68,35.93,46.61,27.33,7.46,5.53,15.35,21.39,112.88,111.38,102.31,0.28,0.33,0.58,48.82,63.55,7.29,9.22,0.54,13.29,24.21,0.22,1.97,0.32,1553.0
2018-12-16,New Orleans Pelicans,115.77,43.29,89.98,0.48,9.79,28.38,0.34,33.5,61.6,0.55,19.4,24.74,0.78,11.1,36.21,47.31,27.5,7.92,5.37,15.52,21.65,112.84,110.97,102.54,0.28,0.32,0.57,48.26,63.69,7.71,9.07,0.54,13.34,25.04,0.22,1.95,0.32,1562.11
2018-12-19,New Orleans Pelicans,114.53,42.75,89.81,0.48,9.99,28.94,0.34,32.76,60.87,0.54,19.05,24.3,0.78,11.15,35.6,46.75,27.38,8.18,5.35,15.16,21.63,112.34,110.96,101.84,0.27,0.32,0.57,49.03,64.36,8.04,9.06,0.53,13.09,25.06,0.21,1.98,0.32,1536.12
2018-12-21,New Orleans Pelicans,114.5,42.75,89.94,0.48,10.56,29.73,0.35,32.19,60.21,0.53,18.45,23.68,0.77,10.88,35.57,46.44,27.46,8.02,5.5,15.14,21.61,112.25,111.35,101.91,0.27,0.33,0.57,49.3,64.51,7.88,9.42,0.53,13.09,24.41,0.21,1.98,0.32,1523.11
2018-12-23,New Orleans Pelicans,113.77,42.87,90.69,0.47,10.41,29.55,0.35,32.46,61.14,0.53,17.63,23.04,0.75,11.06,35.87,46.92,27.48,8.02,5.56,15.03,21.73,111.33,110.82,102.13,0.26,0.33,0.57,49.14,64.38,7.86,9.51,0.53,12.97,24.5,0.2,1.99,0.32,1508.39
2018-12-26,New Orleans Pelicans,114.23,43.03,91.07,0.47,10.17,29.42,0.34,32.86,61.65,0.53,18.0,23.3,0.76,11.19,36.47,47.66,27.44,7.93,5.76,14.89,22.22,111.38,111.02,102.5,0.26,0.33,0.56,48.96,64.06,7.76,9.72,0.53,12.81,24.61,0.2,1.99,0.32,1499.59
2018-12-28,New Orleans Pelicans,114.55,42.99,91.08,0.47,10.31,29.26,0.35,32.68,61.82,0.53,18.26,23.67,0.76,10.92,36.21,47.13,27.29,7.67,5.53,14.51,22.48,111.81,111.57,102.41,0.26,0.32,0.57,49.29,63.74,7.5,9.39,0.53,12.49,24.03,0.2,2.03,0.32,1486.56
2018-12-29,New Orleans Pelicans,114.62,43.07,91.38,0.47,9.88,28.85,0.34,33.19,62.53,0.53,18.59,23.97,0.76,11.53,35.65,47.18,26.89,7.65,5.37,14.28,22.88,112.5,112.19,101.88,0.26,0.32,0.56,48.99,62.69,7.52,9.28,0.53,12.28,25.25,0.21,2.03,0.32,1494.66
2018-12-31,New Orleans Pelicans,113.9,42.96,91.49,0.47,9.82,28.84,0.33,33.14,62.64,0.53,18.16,23.46,0.76,11.25,35.71,46.96,26.76,7.61,5.33,14.29,22.93,111.93,112.13,101.73,0.26,0.32,0.56,48.91,62.53,7.5,9.56,0.52,12.31,24.81,0.2,2.01,0.32,1482.99
2019-01-02,New Orleans Pelicans,114.38,42.97,91.11,0.47,10.09,28.62,0.35,32.88,62.48,0.53,18.35,23.42,0.77,11.21,35.48,46.69,26.8,7.37,5.13,14.36,22.83,112.86,112.6,101.38,0.26,0.32,0.57,48.84,62.59,7.27,9.15,0.53,12.4,25.01,0.2,2.0,0.32,1504.63
2019-01-05,New Orleans Pelicans,115.0,43.21,90.8,0.48,10.1,28.27,0.35,33.1,62.53,0.53,18.49,23.74,0.77,11.15,35.18,46.33,26.31,7.36,5.11,14.16,22.66,113.74,113.75,101.15,0.26,0.31,0.57,48.97,61.19,7.27,9.07,0.53,12.27,25.01,0.21,1.98,0.31,1486.09
2019-01-07,New Orleans Pelicans,116.04,43.4,90.06,0.48,10.36,28.14,0.37,33.04,61.93,0.53,18.88,24.0,0.78,11.08,35.01,46.09,26.49,7.76,5.24,14.21,22.32,115.01,112.75,100.95,0.27,0.31,0.58,48.67,61.3,7.68,9.32,0.54,12.38,25.31,0.21,1.98,0.31,1505.0
